kepid fits i j k l period prad srad kepmag activity transitid syntheticid plphase synpixmin synpixmax synxmin synxmax
4680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011177032512_llc.fits 0 5 4 15 539.8048972 2.298840886 0.41 15.812 0.003245257 3128_0 3128 0.0269 711 723 889.8037303 890.0489449
7830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2010355172524_llc.fits 0 5 4 16 683.2622418 2.679626033 0.464 15.88 0.00382678 3129_0 3129 0.0278 930 944 678.1516276 678.437685
6670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2011271113734_llc.fits 0 5 4 17 645.8247087 2.871686867 0.594 15.537 0.004320074 3130_0 3130 0.0182 576 592 959.1363367 959.4632707
7192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2010355172524_llc.fits 0 5 4 18 618.9752454 2.526387824 0.539 15.797 0.007067398 3131_0 3131 0.0021 64 79 655.04185 655.3483412
5262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2013011073258_llc.fits 0 5 4 19 689.2918824 2.554669987 0.468 15.382 0.01733788 3132_0 3132 0.0158 531 546 1387.341564 1387.648055
9530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2013011073258_llc.fits 0 6 0 0 819.0478793 2.835595067 0.54 15.641 0.000550518 3133_0 3133 0.0068 271 287 1403.749454 1404.07638
5344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2012088054726_llc.fits 0 6 0 1 848.922759 2.301671112 0.343 15.834 0.000684696 3134_0 3134 0.0239 995 1007 1137.353011 1137.598216
8712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2012179063303_llc.fits 0 6 0 2 780.9399343 2.096241374 0.537 15.563 0.000754334 3135_0 3135 0.0338 1294 1310 1250.374077 1250.701028
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2013098041711_llc.fits 0 6 0 3 897.1961087 2.457421121 0.59 15.971 0.000823997 3136_0 3136 0.0279 1225 1243 1546.863575 1547.231389
7708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010355172524_llc.fits 0 6 0 4 981.8096765 2.117729171 0.19 15.897 0.000915666 3137_0 3137 0.0111 533 542 691.1675295 691.3514231
5020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012088054726_llc.fits 0 6 0 5 778.4688176 2.812807392 0.43 15.708 0.000999057 3138_0 3138 0.0234 891 905 1119.882275 1120.16834
8912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2009259160929_llc.fits 0 6 0 6 881.4617768 2.375611014 0.465 15.677 0.001125353 3139_0 3139 0.0206 889 904 223.7924988 224.0990039
3631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2010078095331_llc.fits 0 6 0 7 843.1242677 2.189602121 0.527 15.714 0.001270771 3140_0 3140 0.0314 1295 1312 415.434107 415.7814866
10798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2013131215648_llc.fits 0 6 0 8 890.9664781 2.021521789 0.549 15.597 0.001425769 3141_0 3141 0.0082 356 373 1568.094477 1568.441858
8455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2011177032512_llc.fits 0 6 0 9 718.1550971 2.355258228 0.27 15.93 0.001583878 3142_0 3142 0.011 388 398 832.9955306 833.1998737
9697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2012179063303_llc.fits 0 6 0 10 753.2780016 2.329659009 0.373 15.765 0.001781788 3143_0 3143 0.0024 89 102 1200.596825 1200.862471
10934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010174085026_llc.fits 0 6 0 11 867.2627285 2.065684996 0.446 15.6 0.002007731 3144_0 3144 0.0262 1114 1129 470.2383319 470.544846
12306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2009259160929_llc.fits 0 6 0 12 732.0258058 2.749958069 0.343 15.432 0.002265107 3145_0 3145 0.0091 325 337 221.3193046 221.5645075
10682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2009350155506_llc.fits 0 6 0 13 939.887429 2.505696235 0.549 15.932 0.002447033 3146_0 3146 0.0115 530 547 284.2951324 284.6424922
9903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2013131215648_llc.fits 0 6 0 14 808.8423269 2.850799408 0.4 15.377 0.002928167 3147_0 3147 0.0243 963 976 1579.557775 1579.82342
4680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2012179063303_llc.fits 0 6 0 15 875.4566326 2.433230778 0.41 15.812 0.003245257 3148_0 3148 0.0086 367 381 1230.123741 1230.409826
7830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2012088054726_llc.fits 0 6 0 16 886.6574742 2.255506854 0.464 15.88 0.00382678 3149_0 3149 0.0129 559 575 1138.190841 1138.517777
6670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2010265121752_llc.fits 0 6 0 17 996.4466449 2.246003936 0.594 15.537 0.004320074 3150_0 3150 0.0092 450 468 571.6949415 572.0627464
7192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2009166043257_llc.fits 0 6 0 18 762.9289023 2.429940168 0.539 15.797 0.007067398 3151_0 3151 0.0227 846 862 149.8830298 150.2099789
5262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2010078095331_llc.fits 0 6 0 19 989.7142672 2.735072265 0.468 15.382 0.01733788 3152_0 3152 0.018 871 887 405.0128476 405.3397897
9530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2010174085026_llc.fits 0 6 1 0 946.4638808 2.97516191 0.54 15.641 0.000550518 3153_0 3153 0.02 926 943 501.1762682 501.5236531
5344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2012277125453_llc.fits 0 6 1 1 963.5813849 2.452064572 0.343 15.834 0.000684696 3154_0 3154 0.0055 260 273 1322.323346 1322.588981
8712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2011177032512_llc.fits 0 6 1 2 885.4579163 2.733432996 0.537 15.563 0.000754334 3155_0 3155 0.0028 120 137 823.0440612 823.3914428
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2011271113734_llc.fits 0 6 1 3 797.1602432 2.437592839 0.59 15.971 0.000823997 3156_0 3156 0.0368 1435 1452 941.4406324 941.7880061
7708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2013011073258_llc.fits 0 6 1 4 807.5448604 2.976337245 0.19 15.897 0.000915666 3157_0 3157 0.0069 272 281 1445.902427 1446.086321
5020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2009350155506_llc.fits 0 6 1 5 976.300944 2.305354262 0.43 15.708 0.000999057 3158_0 3158 0.0246 1177 1192 290.0569986 290.3634879
8912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2010265121752_llc.fits 0 6 1 6 783.3179422 2.986667241 0.465 15.677 0.001125353 3159_0 3159 0.0038 147 162 590.902527 591.2090329
3631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2012277125453_llc.fits 0 6 1 7 881.0438848 2.589961602 0.527 15.714 0.001270771 3160_0 3160 0.0008 33 50 1281.619285 1281.966665
10798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2009350155506_llc.fits 0 6 1 8 770.3030156 2.839614257 0.549 15.597 0.001425769 3161_0 3161 0.031 1168 1184 285.4798963 285.806823
8455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2011177032512_llc.fits 0 6 1 9 821.2909691 2.829472677 0.27 15.93 0.001583878 3162_0 3162 0.0334 1344 1355 890.1711383 890.3959175
9697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2013098041711_llc.fits 0 6 1 10 704.4009811 2.164474523 0.373 15.765 0.001781788 3163_0 3163 0.0054 185 197 1527.369761 1527.614968
10934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2011177032512_llc.fits 0 6 1 11 884.1753247 2.583168079 0.446 15.6 0.002007731 3164_0 3164 0.0018 78 93 818.6918325 818.9983436
12306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010174085026_llc.fits 0 6 1 12 727.2670807 2.349833758 0.343 15.432 0.002265107 3165_0 3165 0.0312 1112 1123 469.7074874 469.9322635
10682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2013098041711_llc.fits 0 6 1 13 994.0665632 2.529935263 0.549 15.932 0.002447033 3166_0 3166 0.0158 771 789 1530.47533 1530.843135
9903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2012277125453_llc.fits 0 6 1 14 819.3739408 2.483849242 0.4 15.377 0.002928167 3167_0 3167 0.0152 609 623 1322.28203 1322.568104
4680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2012088054726_llc.fits 0 6 1 15 821.8370123 2.84262554 0.41 15.812 0.003245257 3168_0 3168 0.0194 779 793 1137.352705 1137.638773
7830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2010174085026_llc.fits 0 6 1 16 963.1113117 2.768596572 0.464 15.88 0.00382678 3169_0 3169 0.0297 1402 1418 506.775375 507.1023263
6670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2012277125453_llc.fits 0 6 1 17 807.3627015 2.735994018 0.594 15.537 0.004320074 3170_0 3170 0.0298 1179 1196 1363.046628 1363.393989
7192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2009166043257_llc.fits 0 6 1 18 888.8061487 2.225285715 0.539 15.797 0.007067398 3171_0 3171 0.026 1131 1148 157.4437156 157.7910979
5262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2012277125453_llc.fits 0 6 1 19 770.1349565 2.918898537 0.468 15.382 0.01733788 3172_0 3172 0.0032 120 135 1328.923443 1329.229945
9530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2011073133259_llc.fits 0 6 2 0 836.7629836 2.597561274 0.54 15.641 0.000550518 3173_0 3173 0.0289 1186 1202 764.8692176 765.1961533
5344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2013098041711_llc.fits 0 6 2 1 708.9592707 2.921487852 0.343 15.834 0.000684696 3174_0 3174 0.0128 445 457 1526.776765 1527.021974
8712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2010355172524_llc.fits 0 6 2 2 959.3017621 2.834467636 0.537 15.563 0.000754334 3175_0 3175 0.028 1317 1334 675.2505445 675.5979005
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2010174085026_llc.fits 0 6 2 3 805.5714286 2.376730885 0.59 15.971 0.000823997 3176_0 3176 0.0032 127 144 504.7526227 505.1000064
7708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2013011073258_llc.fits 0 6 2 4 809.0609502 2.80613695 0.19 15.897 0.000915666 3177_0 3177 0.0294 1163 1171 1403.198174 1403.361636
5020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2010174085026_llc.fits 0 6 2 5 890.7831983 2.381057568 0.43 15.708 0.000999057 3178_0 3178 0.0242 1054 1069 516.5228422 516.8293595
8912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2009166043257_llc.fits 0 6 2 6 704.2784665 2.274129436 0.465 15.677 0.001125353 3179_0 3179 0.0141 484 499 143.9358512 144.2423683
3631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2013131215648_llc.fits 0 6 2 7 937.0441241 2.885138201 0.527 15.714 0.001270771 3180_0 3180 0.0144 661 678 1573.918516 1574.265903
10798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2012088054726_llc.fits 0 6 2 8 957.56896 2.846516673 0.549 15.597 0.001425769 3181_0 3181 0.0084 395 413 1131.448257 1131.816059
8455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2012179063303_llc.fits 0 6 2 9 896.6406424 2.547163371 0.27 15.93 0.001583878 3182_0 3182 0.0327 1435 1446 1228.509177 1228.733956
9697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2010265121752_llc.fits 0 6 2 10 959.5042974 2.987458222 0.373 15.765 0.001781788 3183_0 3183 0.0078 364 378 606.6357128 606.9217783
10934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2011271113734_llc.fits 0 6 2 11 980.423926 2.089058473 0.446 15.6 0.002007731 3184_0 3184 0.0274 1317 1332 949.654778 949.9612862
12306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010078095331_llc.fits 0 6 2 12 918.7939005 2.377607007 0.343 15.432 0.002265107 3185_0 3185 0.0183 821 834 423.3426542 423.6082941
10682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2012277125453_llc.fits 0 6 2 13 936.9126575 2.35381672 0.549 15.932 0.002447033 3186_0 3186 0.0297 1364 1381 1339.119348 1339.466721
9903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2011271113734_llc.fits 0 6 2 14 739.9527365 2.815418086 0.4 15.377 0.002928167 3187_0 3187 0.0211 763 776 982.001372 982.2670066
4680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2013131215648_llc.fits 0 6 2 15 895.1606369 2.551030715 0.41 15.812 0.003245257 3188_0 3188 0.0241 1055 1070 1581.253685 1581.560202
7830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2009166043257_llc.fits 0 6 2 16 761.3699022 2.434304143 0.464 15.88 0.00382678 3189_0 3189 0.0185 689 704 148.1253401 148.4318561
6670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2009166043257_llc.fits 0 6 2 17 717.4729015 2.16285148 0.594 15.537 0.004320074 3190_0 3190 0.0285 1001 1017 153.6227702 153.9497174
7192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2012088054726_llc.fits 0 6 2 18 826.5834748 2.034235376 0.539 15.797 0.007067398 3191_0 3191 0.0216 874 890 1153.516214 1153.843156
5262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2011073133259_llc.fits 0 6 2 19 991.8693184 2.227448349 0.468 15.382 0.01733788 3192_0 3192 0.014 678 693 771.4689479 771.7754549
9530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2013011073258_llc.fits 0 6 3 0 757.7072602 2.924434297 0.54 15.641 0.000550518 3193_0 3193 0.0291 1078 1094 1427.308446 1427.63537
5344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2009166043257_llc.fits 0 6 3 1 721.728616 2.509494794 0.343 15.834 0.000684696 3194_0 3194 0.0168 595 607 146.2460819 146.4912938
8712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2010078095331_llc.fits 0 6 3 2 779.4266686 2.385730662 0.537 15.563 0.000754334 3195_0 3195 0.0161 613 629 378.8990768 379.226007
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2010078095331_llc.fits 0 6 3 3 785.0559256 2.004939982 0.59 15.971 0.000823997 3196_0 3196 0.0002 8 25 377.7956877 378.1430552
7708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010265121752_llc.fits 0 6 3 4 997.1657551 2.796271281 0.19 15.897 0.000915666 3197_0 3197 0.0296 1446 1455 569.3449655 569.5288714
5020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2011073133259_llc.fits 0 6 3 5 732.4191742 2.100781264 0.43 15.708 0.000999057 3198_0 3198 0.02 717 731 786.6510568 786.9371314
8912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2012277125453_llc.fits 0 6 3 6 870.5352461 2.81632864 0.465 15.677 0.001125353 3199_0 3199 0.0252 1074 1090 1329.188836 1329.515777
3631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2010355172524_llc.fits 0 6 3 7 830.6498116 2.236931236 0.527 15.714 0.001270771 3200_0 3200 0.0042 171 187 677.5584047 677.8853262
10798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2010355172524_llc.fits 0 6 3 8 911.5335397 2.725934208 0.549 15.597 0.001425769 3201_0 3201 0.0184 821 838 653.9590797 654.3064398
8455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2010078095331_llc.fits 0 6 3 9 820.4473911 2.991252264 0.27 15.93 0.001583878 3202_0 3202 0.0053 213 224 390.5459752 390.7707416
9697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2010355172524_llc.fits 0 6 3 10 953.0263379 2.452068069 0.373 15.765 0.001781788 3203_0 3203 0.0147 687 701 652.8960979 653.1821581
10934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010174085026_llc.fits 0 6 3 11 907.9438747 2.409266849 0.446 15.6 0.002007731 3204_0 3204 0.0267 1187 1202 498.2946722 498.6011878
12306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2012088054726_llc.fits 0 6 3 12 865.1117952 2.50241673 0.343 15.432 0.002265107 3205_0 3205 0.0176 747 760 1156.827033 1157.092671
10682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2009350155506_llc.fits 0 6 3 13 825.5105207 2.998757124 0.549 15.932 0.002447033 3206_0 3206 0.006 240 257 319.9708452 320.3182022
9903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2009350155506_llc.fits 0 6 3 14 833.1295507 2.585704741 0.4 15.377 0.002928167 3207_0 3207 0.0029 119 133 272.4848347 272.7708966
4680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2012088054726_llc.fits 0 6 3 15 915.812178 2.342691454 0.41 15.812 0.003245257 3208_0 3208 0.0041 184 198 1107.499848 1107.785909
7830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2012277125453_llc.fits 0 6 3 16 942.1694969 2.036738668 0.464 15.88 0.00382678 3209_0 3209 0.0051 236 252 1287.483238 1287.810186
6670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2010078095331_llc.fits 0 6 3 17 783.2222526 2.216652478 0.594 15.537 0.004320074 3210_0 3210 0.0288 1104 1121 384.6815149 385.0288863
7192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2009350155506_llc.fits 0 6 3 18 700.8361462 2.285139886 0.539 15.797 0.007067398 3211_0 3211 0.0187 643 658 318.4172113 318.723702
5262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2010355172524_llc.fits 0 6 3 19 989.2554483 2.475959092 0.468 15.382 0.01733788 3212_0 3212 0.0223 1082 1098 678.5392684 678.8661907
9530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2010078095331_llc.fits 0 6 4 0 834.9615734 2.46340793 0.54 15.641 0.000550518 3213_0 3213 0.002 81 97 402.4588859 402.7858236
5344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2010078095331_llc.fits 0 6 4 1 875.3973646 2.386838224 0.343 15.834 0.000684696 3214_0 3214 0.0022 95 107 357.6888774 357.9340752
8712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2010265121752_llc.fits 0 6 4 2 726.9201782 2.350702432 0.537 15.563 0.000754334 3215_0 3215 0.0036 129 145 546.0090269 546.3359751
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 0 6 4 3 999.1029013 2.723188132 0.59 15.971 0.000823997 3216_0 3216 0.0182 889 908 1122.273417 1122.661651
7708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2011271113734_llc.fits 0 6 4 4 966.8513781 2.683616397 0.19 15.897 0.000915666 3217_0 3217 0.0281 1332 1341 972.9701222 973.154024
5020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2010355172524_llc.fits 0 6 4 5 836.55215 2.924017322 0.43 15.708 0.000999057 3218_0 3218 0.0138 566 580 695.9074428 696.1934993
8912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2012179063303_llc.fits 0 6 4 6 727.2058817 2.998968906 0.465 15.677 0.001125353 3219_0 3219 0.0021 73 87 1207.706903 1207.992983
3631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2013131215648_llc.fits 0 6 4 7 973.8581467 2.139977502 0.527 15.714 0.001270771 3220_0 3220 0.0192 915 932 1578.02586 1578.373247
10798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2010265121752_llc.fits 0 6 4 8 953.9017841 2.745295727 0.549 15.597 0.001425769 3221_0 3221 0.0212 988 1005 597.3591036 597.7064735
8455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2011271113734_llc.fits 0 6 4 9 759.3917429 2.855982602 0.27 15.93 0.001583878 3222_0 3222 0.0115 428 439 958.7482033 958.9729749
9697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2013131215648_llc.fits 0 6 4 10 890.8232838 2.719413272 0.373 15.765 0.001781788 3223_0 3223 0.0209 912 925 1578.39381 1578.659456
10934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010078095331_llc.fits 0 6 4 11 936.5476089 2.210492176 0.446 15.6 0.002007731 3224_0 3224 0.02 918 933 408.6094959 408.9159997
12306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2011177032512_llc.fits 0 6 4 12 977.6064474 2.157587767 0.343 15.432 0.002265107 3225_0 3225 0.0101 483 496 860.9502021 861.215847
10682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2012179063303_llc.fits 0 6 4 13 962.1760576 2.159720402 0.549 15.932 0.002447033 3226_0 3226 0.0003 13 31 1203.00724 1203.375055
9903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2010078095331_llc.fits 0 6 4 14 972.0291422 2.047186848 0.4 15.377 0.002928167 3227_0 3227 0.0139 660 674 366.4350344 366.7210968
4680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011073133259_llc.fits 0 6 4 15 758.1959344 2.875256907 0.41 15.812 0.003245257 3228_0 3228 0.0233 866 880 769.8543963 770.1404656
7830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2009259160929_llc.fits 0 6 4 16 828.4844011 2.834766134 0.464 15.88 0.00382678 3229_0 3229 0.0166 675 689 218.3980622 218.6841326
6670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2010078095331_llc.fits 0 6 4 17 810.3842054 2.133484603 0.594 15.537 0.004320074 3230_0 3230 0.029 1149 1166 403.6236131 403.9709896
7192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2010355172524_llc.fits 0 6 4 18 877.0508206 2.554081675 0.539 15.797 0.007067398 3231_0 3231 0.0313 1344 1360 704.6116362 704.9385612
5262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2010355172524_llc.fits 0 6 4 19 741.0380851 2.18570894 0.468 15.382 0.01733788 3232_0 3232 0.0372 1349 1364 712.661926 712.9684192
9530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2011073133259_llc.fits 1 0 0 0 16.39582917 5.522775046 0.54 15.641 0.000550518 3233_0 3233 0.1575 126 132 772.245722389 772.368323975
9530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2011073133259_llc.fits 1 0 0 0 16.39582917 5.522775046 0.54 15.641 0.000550518 3233_1 3233 0.1575 126 132 788.641722389 788.764323975
5344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2012088054726_llc.fits 1 0 0 1 18.541334 5.997584479 0.343 15.834 0.000684696 3234_0 3234 0.2329 211 216 1123.96897487 1124.0711426
5344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2012088054726_llc.fits 1 0 0 1 18.541334 5.997584479 0.343 15.834 0.000684696 3234_1 3234 0.2329 211 216 1142.50997487 1142.6121426
8712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2011073133259_llc.fits 1 0 0 2 25.33595596 4.723758409 0.537 15.563 0.000754334 3235_0 3235 0.9453 1172 1178 773.9210708 774.0436719
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_0 3236 0.5791 42 45 1139.78494826 1139.8462492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_1 3236 0.5791 42 45 1141.26394826 1141.3252492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_2 3236 0.5791 42 45 1142.74294826 1142.8042492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_3 3236 0.5791 42 45 1144.22194826 1144.2832492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_4 3236 0.5791 42 45 1145.70094826 1145.7622492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_5 3236 0.5791 42 45 1147.17994826 1147.2412492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_6 3236 0.5791 42 45 1148.65894826 1148.7202492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_7 3236 0.5791 42 45 1150.13794826 1150.1992492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_8 3236 0.5791 42 45 1151.61694826 1151.6782492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_9 3236 0.5791 42 45 1153.09594826 1153.1572492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_10 3236 0.5791 42 45 1156.05394826 1156.1152492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_11 3236 0.5791 42 45 1157.53294826 1157.5942492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_12 3236 0.5791 42 45 1159.01194826 1159.0732492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_13 3236 0.5791 42 45 1160.49094826 1160.5522492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_14 3236 0.5791 42 45 1161.96994826 1162.0312492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_15 3236 0.5791 42 45 1163.44894826 1163.5102492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_16 3236 0.5791 42 45 1164.92794826 1164.9892492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_17 3236 0.5791 42 45 1166.40694826 1166.4682492
9080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012088054726_llc.fits 1 0 0 3 1.478995128 3.027701654 0.59 15.971 0.000823997 3236_18 3236 0.5791 42 45 1167.88594826 1167.9472492
